ID,Testamento,Libro,Referencia,Nivel,Pregunta,Opcion_A,Opcion_B,Opcion_C,Opcion_D,Opcion_correcta,Respuesta_correcta,Explicacion_breve,Estado_QA,Revision_humana,Activa_app
QB0105,AT,1 Samuel,1 Samuel 17:49,Basico,¿Con qué derrotó David a Goliat?,A Una piedra lanzada con honda,B Una espada larga,C Una lanza,D Un arco,A,Una piedra lanzada con honda,David hirió a Goliat con una piedra lanzada mediante su honda.,Revisar,No,No
QB0106,AT,1 Samuel,1 Samuel 18:1,Intermedio,¿Quién llegó a tener una profunda amistad con David?,A Jonatán,B Saúl,C Abner,D Samuel,A,Jonatán,Jonatán estableció una amistad muy cercana con David.,Revisar,No,No
QB0107,AT,1 Samuel,1 Samuel 24:6,Avanzado,¿Por qué David se negó a matar a Saúl cuando tuvo oportunidad?,A Porque lo consideraba el ungido del Señor,B Porque no llevaba espada,C Porque Saúl estaba acompañado,D Porque huyó inmediatamente,A,Porque lo consideraba el ungido del Señor,David respetó la condición de Saúl como ungido y se negó a matarlo.,Revisar,No,No
QB0108,AT,1 Samuel,1 Samuel 31:4,Intermedio,¿Qué ocurrió con Saúl al final de la batalla contra los filisteos?,A Cayó sobre su propia espada,B Fue llevado cautivo,C Escapó a Egipto,D Fue coronado nuevamente,A,Cayó sobre su propia espada,Saúl cayó sobre su espada después de ser gravemente herido.,Revisar,No,No
QB0109,AT,2 Samuel,2 Samuel 5:4,Basico,¿Cuántos años tenía David cuando comenzó a reinar?,A 30 años,B 20 años,C 40 años,D 50 años,A,30 años,David tenía treinta años cuando comenzó su reinado.,Revisar,No,No
QB0110,AT,2 Samuel,2 Samuel 6:14,Basico,¿Qué hizo David delante del Señor mientras se trasladaba el arca?,A Danzó,B Se escondió,C Se sentó,D Durmió,A,Danzó,David celebró con danza durante el traslado del arca.,Revisar,No,No
QB0111,AT,2 Samuel,2 Samuel 7:16,Intermedio,¿Qué promesa recibió David acerca de su casa y reino?,A Que serían establecidos de forma duradera,B Que terminarían inmediatamente,C Que se trasladarían a Egipto,D Que serían reemplazados por sacerdotes,A,Que serían establecidos de forma duradera,La promesa hecha a David habla de continuidad de su casa y reino.,Revisar,No,No
QB0112,AT,2 Samuel,2 Samuel 11:3,Intermedio,¿Quién era la mujer por la que David preguntó después de verla?,A Betsabé,B Abigail,C Mical,D Tamar,A,Betsabé,David preguntó por Betsabé después de verla.,Revisar,No,No
QB0113,AT,2 Samuel,2 Samuel 12:7,Avanzado,¿Qué profeta confrontó a David con la frase "Tú eres ese hombre"?,A Natán,B Samuel,C Gad,D Elías,A,Natán,Natán confrontó a David mediante una parábola y luego señaló su culpa.,Revisar,No,No
QB0114,AT,2 Samuel,2 Samuel 15:13,Intermedio,¿Qué hijo de David encabezó una rebelión contra él?,A Absalón,B Salomón,C Amnón,D Adonías,A,Absalón,Absalón ganó apoyo y se rebeló contra David.,Revisar,No,No
QB0115,AT,2 Samuel,2 Samuel 18:33,Intermedio,¿Por quién lamentó profundamente David después de la batalla?,A Absalón,B Joab,C Saúl,D Jonatán,A,Absalón,David expresó profundo dolor por la muerte de Absalón.,Revisar,No,No
QB0116,AT,1 Reyes,1 Reyes 3:9,Basico,¿Qué pidió Salomón a Dios para gobernar al pueblo?,A Un corazón entendido para discernir,B Muchas riquezas,C Un ejército mayor,D Una vida sin problemas,A,Un corazón entendido para discernir,Salomón pidió sabiduría y discernimiento para gobernar correctamente.,Revisar,No,No
QB0117,AT,1 Reyes,1 Reyes 6:1,Intermedio,¿Qué gran obra comenzó Salomón durante su reinado?,A La construcción del templo,B La reconstrucción de Jericó,C La construcción del arca,D La ampliación del tabernáculo,A,La construcción del templo,Salomón inició la construcción del templo en Jerusalén.,Revisar,No,No
QB0118,AT,1 Reyes,1 Reyes 10:1,Basico,¿Qué reina visitó a Salomón para probar su sabiduría?,A La reina de Sabá,B Jezabel,C Atalía,D Ester,A,La reina de Sabá,La reina de Sabá visitó a Salomón y le planteó preguntas difíciles.,Revisar,No,No
QB0119,AT,1 Reyes,1 Reyes 11:4,Intermedio,¿Qué ocurrió con Salomón en su vejez según el relato?,A Su corazón se inclinó hacia otros dioses,B Abandonó Jerusalén,C Fue llevado cautivo,D Dejó de ser rey inmediatamente,A,Su corazón se inclinó hacia otros dioses,El relato señala que sus esposas desviaron su corazón hacia otros dioses.,Revisar,No,No
QB0120,AT,1 Reyes,1 Reyes 12:16,Intermedio,¿Qué consecuencia tuvo la dureza de Roboam?,A El reino se dividió,B El templo fue reconstruido,C Israel volvió a Egipto,D Salomón regresó al trono,A,El reino se dividió,La respuesta de Roboam contribuyó a la división del reino.,Revisar,No,No
QB0121,AT,1 Reyes,1 Reyes 17:6,Basico,¿Qué animales llevaban alimento a Elías junto al arroyo?,A Cuervos,B Palomas,C Águilas,D Ovejas,A,Cuervos,Los cuervos llevaban alimento a Elías.,Revisar,No,No
QB0122,AT,1 Reyes,1 Reyes 18:24,Intermedio,¿Qué señal propuso Elías en el monte Carmelo para reconocer al verdadero Dios?,A El dios que respondiera con fuego,B El que enviara nieve,C El que hiciera crecer un árbol,D El que abriera el mar,A,El dios que respondiera con fuego,Elías propuso que el Dios que respondiera mediante fuego sería reconocido como verdadero.,Revisar,No,No
QB0123,AT,1 Reyes,1 Reyes 19:12,Avanzado,¿Después de qué fenómenos percibió Elías una voz suave?,A Viento, terremoto y fuego,B Lluvia, nieve y granizo,C Sol, luna y estrellas,D Mar, río y lago,A,Viento, terremoto y fuego,El relato presenta una secuencia de viento, terremoto y fuego antes de una voz apacible.,Revisar,No,No
QB0124,AT,2 Reyes,2 Reyes 2:11,Basico,¿Cómo fue separado Elías de Eliseo?,A Por un carro de fuego y un torbellino,B Por una nave,C Por un ejército,D Por una nube oscura,A,Por un carro de fuego y un torbellino,El relato describe un carro de fuego y la subida de Elías en un torbellino.,Revisar,No,No
QB0125,AT,2 Reyes,2 Reyes 4:34,Intermedio,¿Qué profeta intervino para que el hijo de la sunamita volviera a vivir?,A Eliseo,B Elías,C Isaías,D Jeremías,A,Eliseo,Eliseo oró e intervino por el hijo de la sunamita.,Revisar,No,No
QB0126,AT,2 Reyes,2 Reyes 5:14,Basico,¿En qué río se sumergió Naamán siete veces?,A Jordán,B Nilo,C Éufrates,D Tigris,A,Jordán,Naamán se sumergió siete veces en el Jordán y fue sanado.,Revisar,No,No
QB0127,AT,2 Reyes,2 Reyes 18:5,Intermedio,¿Qué rey de Judá destacó por confiar en el Señor?,A Ezequías,B Acab,C Manasés,D Joás,A,Ezequías,Ezequías es presentado como un rey que confió en Dios.,Revisar,No,No
QB0128,AT,2 Reyes,2 Reyes 22:11,Intermedio,¿Cómo reaccionó el rey Josías al escuchar las palabras del libro de la ley?,A Rasgó sus vestidos,B Organizó una fiesta,C Huyó de Jerusalén,D Ignoró el mensaje,A,Rasgó sus vestidos,Josías mostró arrepentimiento al escuchar el contenido del libro.,Revisar,No,No
QB0129,AT,2 Reyes,2 Reyes 25:9,Intermedio,¿Qué ocurrió con el templo durante la conquista babilónica?,A Fue incendiado,B Fue trasladado,C Fue ampliado,D Permaneció intacto,A,Fue incendiado,Las fuerzas babilónicas incendiaron el templo.,Revisar,No,No
QB0130,AT,1 Crónicas,1 Crónicas 16:8,Basico,¿Qué acción se exhorta a realizar respecto al Señor?,A Dar gracias e invocar su nombre,B Olvidar sus obras,C Buscar otros dioses,D Guardar silencio,A,Dar gracias e invocar su nombre,El pasaje invita a dar gracias y anunciar las obras de Dios.,Revisar,No,No
QB0131,AT,1 Crónicas,1 Crónicas 17:11,Intermedio,¿Qué promesa recibió David respecto a uno de sus descendientes?,A Que establecería su reino,B Que regresaría a Egipto,C Que destruiría Jerusalén,D Que dejaría de existir la monarquía,A,Que establecería su reino,La promesa señala continuidad de la dinastía de David.,Revisar,No,No
QB0132,AT,1 Crónicas,1 Crónicas 21:1,Avanzado,¿Qué acción de David se relaciona con el censo de Israel?,A Ordenó contar al pueblo,B Construyó el templo,C Dividió el reino,D Trasladó el arca,A,Ordenó contar al pueblo,David ordenó realizar un censo de Israel.,Revisar,No,No
QB0133,AT,1 Crónicas,1 Crónicas 28:9,Intermedio,¿Qué consejo dio David a Salomón respecto a Dios?,A Servirle con corazón íntegro,B Buscar riqueza,C Evitar el templo,D Gobernar sin consejo,A,Servirle con corazón íntegro,David exhortó a Salomón a conocer y servir sinceramente a Dios.,Revisar,No,No
QB0134,AT,2 Crónicas,2 Crónicas 1:10,Basico,¿Qué pidió Salomón para gobernar?,A Sabiduría y conocimiento,B Un ejército,C Oro,D Una ciudad nueva,A,Sabiduría y conocimiento,Salomón pidió capacidad para gobernar correctamente.,Revisar,No,No
QB0135,AT,2 Crónicas,2 Crónicas 7:14,Intermedio,¿Qué acciones se mencionan para un pueblo que busca restauración?,A Humillarse, orar, buscar a Dios y apartarse del mal,B Construir un palacio,C Viajar al desierto,D Cambiar de rey,A,Humillarse, orar, buscar a Dios y apartarse del mal,El pasaje relaciona humildad, oración y arrepentimiento con restauración.,Revisar,No,No
QB0136,AT,2 Crónicas,2 Crónicas 20:15,Intermedio,¿Qué mensaje recibió Josafat ante la amenaza de un gran ejército?,A Que la batalla pertenecía a Dios,B Que debía rendirse,C Que huyera a Egipto,D Que abandonara Jerusalén,A,Que la batalla pertenecía a Dios,El mensaje animó al pueblo a confiar en la intervención divina.,Revisar,No,No
QB0137,AT,2 Crónicas,2 Crónicas 34:31,Avanzado,¿Qué hizo Josías después de escuchar el libro del pacto?,A Renovó el pacto delante de Dios,B Destruyó el templo,C Abandonó la ciudad,D Nombró otro rey,A,Renovó el pacto delante de Dios,Josías se comprometió a seguir los mandamientos del pacto.,Revisar,No,No
QB0138,AT,Esdras,Esdras 1:2,Basico,¿Qué rey permitió el regreso para reconstruir el templo?,A Ciro,B Darío,C Artajerjes,D Nabucodonosor,A,Ciro,Ciro autorizó el regreso y la reconstrucción del templo.,Revisar,No,No
QB0139,AT,Esdras,Esdras 3:10,Intermedio,¿Qué ocurrió cuando se colocaron los cimientos del templo?,A Hubo alabanza con instrumentos,B El pueblo huyó,C Comenzó una guerra,D El rey llegó a Jerusalén,A,Hubo alabanza con instrumentos,La colocación de los cimientos fue acompañada por alabanza.,Revisar,No,No
QB0140,AT,Esdras,Esdras 7:10,Intermedio,¿A qué se había dedicado Esdras?,A Estudiar, practicar y enseñar la ley,B Entrenar soldados,C Construir murallas,D Administrar impuestos,A,Estudiar, practicar y enseñar la ley,Esdras se preparó para conocer y enseñar la ley.,Revisar,No,No
QB0141,AT,Nehemías,Nehemías 1:4,Basico,¿Cómo reaccionó Nehemías al conocer la situación de Jerusalén?,A Lloró, ayunó y oró,B Organizó una fiesta,C Ignoró la noticia,D Viajó a Egipto,A,Lloró, ayunó y oró,Nehemías respondió con duelo, ayuno y oración.,Revisar,No,No
QB0142,AT,Nehemías,Nehemías 2:17,Intermedio,¿Qué propuso Nehemías a los habitantes de Jerusalén?,A Reconstruir la muralla,B Abandonar la ciudad,C Destruir el templo,D Trasladarse a Persia,A,Reconstruir la muralla,Nehemías animó al pueblo a reconstruir las murallas de Jerusalén.,Revisar,No,No
QB0143,AT,Nehemías,Nehemías 4:17,Intermedio,¿Cómo trabajaban algunos constructores ante las amenazas?,A Con una mano trabajaban y con la otra sostenían un arma,B Solo de noche,C Sin herramientas,D Bajo tierra,A,Con una mano trabajaban y con la otra sostenían un arma,La reconstrucción continuó mientras se mantenían preparados para defenderse.,Revisar,No,No
QB0144,AT,Nehemías,Nehemías 8:8,Intermedio,¿Qué hicieron los levitas al leer la ley al pueblo?,A Explicaron su sentido,B La ocultaron,C La tradujeron al egipcio,D La reemplazaron,A,Explicaron su sentido,La lectura fue acompañada de explicación para facilitar la comprensión.,Revisar,No,No
QB0145,AT,Ester,Ester 2:17,Basico,¿Quién fue escogida como reina?,A Ester,B Rut,C Abigail,D Débora,A,Ester,Ester fue elegida reina.,Revisar,No,No
QB0146,AT,Ester,Ester 3:5,Intermedio,¿Por qué se enfureció Amán contra Mardoqueo?,A Porque no se arrodillaba ante él,B Porque robó dinero,C Porque huyó de la ciudad,D Porque era sacerdote,A,Porque no se arrodillaba ante él,Amán se indignó al ver que Mardoqueo no se inclinaba ante él.,Revisar,No,No
QB0147,AT,Ester,Ester 4:14,Intermedio,¿Qué posibilidad planteó Mardoqueo acerca de la posición de Ester?,A Que hubiera llegado al reino para un momento como ese,B Que debía regresar a casa,C Que debía abandonar su cargo,D Que debía evitar hablar con el rey,A,Que hubiera llegado al reino para un momento como ese,Mardoqueo sugirió que su posición podía tener un propósito providencial.,Revisar,No,No
QB0148,AT,Ester,Ester 7:3,Avanzado,¿Qué pidió Ester al rey durante el banquete?,A Que se preservara su vida y la de su pueblo,B Que le diera otro palacio,C Que nombrara rey a Mardoqueo,D Que castigara a todos los persas,A,Que se preservara su vida y la de su pueblo,Ester reveló el peligro que amenazaba a su pueblo y pidió protección.,Revisar,No,No
QB0149,AT,Job,Job 1:21,Basico,¿Qué reconoce Job después de perder sus bienes y familia?,A Que llegó sin nada y sin nada partiría,B Que nunca había sufrido,C Que Dios lo había olvidado,D Que debía abandonar su fe,A,Que llegó sin nada y sin nada partiría,Job expresó aceptación de su condición humana en medio de la pérdida.,Revisar,No,No
QB0150,AT,Job,Job 2:9,Intermedio,¿Qué le sugirió su esposa a Job en medio de su sufrimiento?,A Renunciar a Dios y morir,B Viajar a Egipto,C Buscar riquezas,D Construir un altar,A,Renunciar a Dios y morir,La esposa de Job reaccionó con desesperación ante su situación.,Revisar,No,No
QB0151,AT,Job,Job 19:25,Intermedio,¿Qué convicción expresa Job acerca de su redentor?,A Que vive,B Que ha desaparecido,C Que es desconocido,D Que es un rey extranjero,A,Que vive,Job expresa una firme esperanza en un redentor vivo.,Revisar,No,No
QB0152,AT,Job,Job 38:4,Avanzado,¿Qué pregunta hace Dios a Job al comenzar su respuesta?,A Dónde estaba cuando se fundó la tierra,B Por qué dejó su casa,C Cuántos hijos tenía,D Qué rey gobernaba,A,Dónde estaba cuando se fundó la tierra,La respuesta divina confronta a Job con los límites de su conocimiento.,Revisar,No,No
QB0153,AT,Job,Job 42:6,Avanzado,¿Qué actitud adopta Job al final de sus discursos?,A Se arrepiente y se humilla,B Se declara vencedor,C Abandona su fe,D Exige una recompensa,A,Se arrepiente y se humilla,Job reconoce su limitación y adopta una actitud de arrepentimiento.,Revisar,No,No
QB0154,AT,Salmos,Salmos 23:1,Basico,¿Con qué imagen describe el salmista al Señor?,A Como pastor,B Como soldado,C Como comerciante,D Como juez humano,A,Como pastor,El salmo presenta a Dios como pastor que cuida y guía.,Revisar,No,No
QB0155,AT,Salmos,Salmos 46:1,Basico,¿Cómo describe el salmo a Dios?,A Refugio y fortaleza,B Rey distante,C Comerciante,D Viajero,A,Refugio y fortaleza,El salmo presenta a Dios como refugio y fortaleza en la dificultad.,Revisar,No,No
QB0156,AT,Salmos,Salmos 51:10,Intermedio,¿Qué pide el salmista respecto a su interior?,A Un corazón limpio y espíritu firme,B Una casa nueva,C Una corona,D Un ejército,A,Un corazón limpio y espíritu firme,El salmo expresa deseo de renovación interior.,Revisar,No,No
QB0157,AT,Salmos,Salmos 91:1,Basico,¿Dónde habita quien confía bajo la protección del Altísimo?,A Al amparo del Altísimo,B En una ciudad fortificada,C En el desierto,D En un palacio,A,Al amparo del Altísimo,El salmo usa imágenes de refugio y protección divina.,Revisar,No,No
QB0158,AT,Salmos,Salmos 119:105,Basico,¿Con qué compara el salmista la palabra de Dios?,A Con una lámpara para los pies y luz para el camino,B Con una espada de guerra,C Con una piedra,D Con un río,A,Con una lámpara para los pies y luz para el camino,La palabra es presentada como guía para la vida.,Revisar,No,No
QB0159,AT,Proverbios,Proverbios 1:7,Basico,¿Qué se presenta como principio del conocimiento?,A El temor del Señor,B La riqueza,C La fuerza,D La fama,A,El temor del Señor,El proverbio relaciona el verdadero conocimiento con reverencia a Dios.,Revisar,No,No
QB0160,AT,Proverbios,Proverbios 3:5,Basico,¿Qué consejo se da respecto a la confianza?,A Confiar en Dios de todo corazón,B Confiar únicamente en la propia inteligencia,C No confiar en nadie,D Confiar solo en las riquezas,A,Confiar en Dios de todo corazón,El proverbio invita a confiar plenamente en Dios.,Revisar,No,No
QB0161,AT,Proverbios,Proverbios 15:1,Intermedio,¿Qué efecto puede tener una respuesta amable?,A Calmar la ira,B Aumentar siempre el conflicto,C Provocar una guerra,D Impedir toda conversación,A,Calmar la ira,El proverbio destaca el poder de una respuesta suave para reducir la tensión.,Revisar,No,No
QB0162,AT,Proverbios,Proverbios 16:18,Intermedio,¿Qué se afirma acerca del orgullo?,A Que precede a la caída,B Que siempre produce éxito,C Que garantiza sabiduría,D Que reemplaza la prudencia,A,Que precede a la caída,El proverbio advierte sobre las consecuencias del orgullo.,Revisar,No,No
QB0163,AT,Proverbios,Proverbios 22:6,Basico,¿Qué orientación se da respecto a la formación de un niño?,A Enseñarlo en el camino adecuado,B Dejarlo sin guía,C Evitar toda corrección,D Prepararlo solo para el trabajo,A,Enseñarlo en el camino adecuado,El proverbio resalta la importancia de la formación desde temprana edad.,Revisar,No,No
QB0164,AT,Eclesiastés,Eclesiastés 3:1,Basico,¿Qué afirma el texto acerca de las actividades humanas?,A Que cada cosa tiene su tiempo,B Que todo debe hacerse de inmediato,C Que nada cambia,D Que todo depende del azar,A,Que cada cosa tiene su tiempo,El pasaje presenta distintos tiempos y momentos para las experiencias humanas.,Revisar,No,No
QB0165,AT,Eclesiastés,Eclesiastés 4:9,Intermedio,¿Qué se afirma acerca de trabajar acompañado?,A Que dos son mejores que uno,B Que estar solo siempre es mejor,C Que el trabajo no tiene valor,D Que la amistad es innecesaria,A,Que dos son mejores que uno,El texto destaca las ventajas del apoyo mutuo.,Revisar,No,No
